ID,Name,Level,Subject,SubjID,Date,Attendance,Score,Performance_Grade
S1780,Diane Sarah Fields,Freshman,Biology,BIO101,2023-03-11,Absent,0.0,F
S1781,Ricardo Nancy Morrison,Junior,Math,MATH101,2023-12-14,Absent,0.0,F
S1781,Ricardo Nancy Morrison,Junior,English,ENG101,2023-07-22,Absent,0.0,F
S1781,Ricardo Nancy Morrison,Junior,Physics,PHYS101,2023-04-19,Excused,74.0,C
S1781,Ricardo Nancy Morrison,Junior,Biology,BIO101,2023-02-07,Excused,97.0,A
S1782,Nicholas Charles Moore,Senior,Math,MATH101,2023-06-14,Late,88.0,B
S1782,Nicholas Charles Moore,Senior,Biology,BIO101,2023-10-22,Absent,0.0,F
S1782,Nicholas Charles Moore,Senior,Physics,PHYS101,2023-10-23,Excused,65.0,D
S1783,Amy Daniel Brown,Senior,English,ENG101,2023-05-21,Late,68.0,C
S1783,Amy Daniel Brown,Senior,Biology,BIO101,2023-12-27,Present,66.0,D
S1784,Andrew John White,Senior,Biology,BIO101,2023-11-23,Absent,0.0,F
S1784,Andrew John White,Senior,Chemistry,CHEM101,2023-04-11,Excused,81.0,B
S1784,Andrew John White,Senior,Physics,PHYS101,2023-03-18,Excused,78.0,B
S1785,Shelley Rita Stout,Freshman,Physics,PHYS101,2023-03-12,Excused,71.0,C
S1785,Shelley Rita Stout,Freshman,Math,MATH101,2023-08-10,Absent,0.0,F
S1786,Holly William Whitaker,Sophomore,Math,MATH101,2023-03-04,Present,81.0,B
S1787,Pamela Kristy Burton,Senior,English,ENG101,2023-10-03,Excused,84.0,B
S1787,Pamela Kristy Burton,Senior,Math,MATH101,2023-04-17,Late,69.0,C
S1787,Pamela Kristy Burton,Senior,Physics,PHYS101,2023-09-19,Present,74.0,C
S1787,Pamela Kristy Burton,Senior,Chemistry,CHEM101,2023-12-12,Late,93.0,A
S1788,Brandy Kenneth Long,Junior,English,ENG101,2023-09-14,Present,98.0,A
S1788,Brandy Kenneth Long,Junior,Biology,BIO101,2023-09-27,Present,100.0,A
S1788,Brandy Kenneth Long,Junior,Physics,PHYS101,2023-09-27,Present,95.0,A
S1789,Leonard Gary Thomas,Sophomore,Physics,PHYS101,2023-09-12,Late,66.0,D
S1789,Leonard Gary Thomas,Sophomore,English,ENG101,2023-06-18,Late,67.0,C
S1789,Leonard Gary Thomas,Sophomore,Chemistry,CHEM101,2023-05-14,Excused,50.0,F
S1789,Leonard Gary Thomas,Sophomore,Biology,BIO101,2023-09-28,Absent,0.0,F
S1789,Leonard Gary Thomas,Sophomore,Math,MATH101,2023-05-29,Late,88.0,B
S1790,Brian Kristin Hancock,Freshman,Math,MATH101,2023-12-28,Absent,0.0,F
S1790,Brian Kristin Hancock,Freshman,English,ENG101,2023-08-29,Excused,54.0,F
S1790,Brian Kristin Hancock,Freshman,Physics,PHYS101,2023-12-03,Present,54.0,F
S1790,Brian Kristin Hancock,Freshman,Chemistry,CHEM101,2023-02-13,Absent,0.0,F
S1791,Peter Mary Hammond,Freshman,Chemistry,CHEM101,2023-01-20,Absent,0.0,F
S1791,Peter Mary Hammond,Freshman,Biology,BIO101,2023-08-09,Late,64.0,D
S1792,Richard Mark Wade,Senior,Physics,PHYS101,2023-06-13,Absent,0.0,F
S1792,Richard Mark Wade,Senior,Biology,BIO101,2023-05-04,Late,51.0,F
S1793,Phillip Jimmy Schneider,Junior,English,ENG101,2023-09-15,Present,80.0,B
S1793,Phillip Jimmy Schneider,Junior,Chemistry,CHEM101,2023-04-18,Absent,0.0,F
S1793,Phillip Jimmy Schneider,Junior,Math,MATH101,2023-09-24,Excused,72.0,C
S1794,Linda Raymond Ross,Freshman,Chemistry,CHEM101,2023-11-02,Excused,68.0,C
S1794,Linda Raymond Ross,Freshman,Biology,BIO101,2023-11-19,Absent,0.0,F
S1794,Linda Raymond Ross,Freshman,Physics,PHYS101,2023-10-13,Present,98.0,A
S1794,Linda Raymond Ross,Freshman,Math,MATH101,2023-04-30,Late,66.0,D
S1794,Linda Raymond Ross,Freshman,English,ENG101,2023-07-21,Excused,65.0,D
S1795,Shawn Danielle Lopez,Junior,Physics,PHYS101,2023-02-19,Absent,0.0,F
S1795,Shawn Danielle Lopez,Junior,English,ENG101,2023-12-18,Excused,85.0,B
S1795,Shawn Danielle Lopez,Junior,Math,MATH101,2023-05-02,Present,52.0,F
S1795,Shawn Danielle Lopez,Junior,Biology,BIO101,2023-02-09,Late,96.0,A
S1795,Shawn Danielle Lopez,Junior,Chemistry,CHEM101,2023-04-14,Excused,92.0,A
S1796,Vanessa Adam Griffin,Senior,Biology,BIO101,2023-07-24,Excused,86.0,B
S1796,Vanessa Adam Griffin,Senior,English,ENG101,2023-06-14,Present,51.0,F
S1796,Vanessa Adam Griffin,Senior,Math,MATH101,2023-08-23,Late,70.0,C
S1796,Vanessa Adam Griffin,Senior,Chemistry,CHEM101,2023-07-22,Absent,0.0,F
S1796,Vanessa Adam Griffin,Senior,Physics,PHYS101,2023-08-31,Absent,0.0,F
S1797,Brenda Dean Smith,Freshman,Chemistry,CHEM101,2023-02-09,Absent,0.0,F
S1797,Brenda Dean Smith,Freshman,Biology,BIO101,2023-02-28,Present,74.0,C
S1797,Brenda Dean Smith,Freshman,Physics,PHYS101,2023-02-15,Late,99.0,A
S1797,Brenda Dean Smith,Freshman,English,ENG101,2023-11-10,Late,98.0,A
S1798,Drew Sheena Erickson,Junior,Chemistry,CHEM101,2023-06-26,Excused,83.0,B
S1798,Drew Sheena Erickson,Junior,Biology,BIO101,2023-08-15,Late,64.0,D
S1798,Drew Sheena Erickson,Junior,Math,MATH101,2023-02-19,Absent,0.0,F
S1799,Jean Victoria Kim,Sophomore,English,ENG101,2023-03-05,Absent,0.0,F
S1799,Jean Victoria Kim,Sophomore,Biology,BIO101,2023-12-15,Absent,0.0,F
S1799,Jean Victoria Kim,Sophomore,Math,MATH101,2023-07-29,Late,70.0,C
S1799,Jean Victoria Kim,Sophomore,Chemistry,CHEM101,2023-03-03,Absent,0.0,F
S1800,Carolyn Richard Mcintyre,Freshman,Math,MATH101,2023-06-28,Present,86.0,B
S1800,Carolyn Richard Mcintyre,Freshman,Chemistry,CHEM101,2023-11-18,Present,77.0,B
S1800,Carolyn Richard Mcintyre,Freshman,Biology,BIO101,2023-12-30,Absent,0.0,F
S1801,Angela Caleb Salazar,Senior,Chemistry,CHEM101,2023-09-02,Absent,0.0,F
S1801,Angela Caleb Salazar,Senior,Math,MATH101,2023-12-20,Excused,55.0,F
S1801,Angela Caleb Salazar,Senior,Biology,BIO101,2023-03-27,Late,91.0,A
S1802,Nathan Angela Brooks,Junior,English,ENG101,2023-02-26,Absent,0.0,F
S1802,Nathan Angela Brooks,Junior,Math,MATH101,2023-05-21,Excused,57.0,F
S1802,Nathan Angela Brooks,Junior,Biology,BIO101,2023-04-09,Late,97.0,A
S1802,Nathan Angela Brooks,Junior,Physics,PHYS101,2023-10-11,Excused,81.0,B
S1802,Nathan Angela Brooks,Junior,Chemistry,CHEM101,2023-12-24,Excused,91.0,A
S1803,Stacey Patricia Krause,Sophomore,Biology,BIO101,2023-04-04,Absent,0.0,F
S1803,Stacey Patricia Krause,Sophomore,Math,MATH101,2023-12-07,Excused,66.0,D
S1804,Bradley Jodi Carlson,Freshman,Math,MATH101,2023-04-09,Late,78.0,B
S1804,Bradley Jodi Carlson,Freshman,Chemistry,CHEM101,2023-10-18,Excused,71.0,C
S1804,Bradley Jodi Carlson,Freshman,Biology,BIO101,2023-05-17,Late,85.0,B
S1804,Bradley Jodi Carlson,Freshman,Physics,PHYS101,2023-10-18,Excused,56.0,F
S1805,Lauren David Miller,Junior,Chemistry,CHEM101,2023-04-24,Excused,92.0,A
S1805,Lauren David Miller,Junior,Biology,BIO101,2023-05-13,Excused,77.0,B
S1806,Lauren Tracy Garza,Sophomore,Biology,BIO101,2023-01-16,Present,50.0,F
S1807,Jennifer Teresa Perry,Senior,Physics,PHYS101,2023-09-03,Late,58.0,F
S1807,Jennifer Teresa Perry,Senior,Math,MATH101,2023-09-12,Present,71.0,C
S1807,Jennifer Teresa Perry,Senior,Chemistry,CHEM101,2023-10-02,Late,69.0,C
S1808,Caitlin Cody Cruz,Sophomore,Biology,BIO101,2023-05-14,Excused,90.0,A
S1808,Caitlin Cody Cruz,Sophomore,Math,MATH101,2023-04-14,Absent,0.0,F
S1808,Caitlin Cody Cruz,Sophomore,Physics,PHYS101,2023-07-17,Present,62.0,D
S1809,Brittany Neil Hess,Junior,Physics,PHYS101,2023-07-08,Late,53.0,F
S1809,Brittany Neil Hess,Junior,Biology,BIO101,2023-06-14,Late,95.0,A
S1810,John David Duffy,Senior,Math,MATH101,2023-07-14,Present,58.0,F
S1810,John David Duffy,Senior,Chemistry,CHEM101,2023-03-05,Present,62.0,D
S1810,John David Duffy,Senior,English,ENG101,2023-05-11,Late,94.0,A
S1811,Brett Vicki Dixon,Junior,Chemistry,CHEM101,2023-07-18,Present,80.0,B
S1811,Brett Vicki Dixon,Junior,Physics,PHYS101,2023-03-07,Excused,96.0,A
S1811,Brett Vicki Dixon,Junior,English,ENG101,2023-07-14,Absent,0.0,F
S1812,Daniel Stephen Wilson,Senior,Biology,BIO101,2023-11-26,Excused,84.0,B
S1813,Eric Juan Lambert,Sophomore,English,ENG101,2023-06-30,Late,83.0,B
S1813,Eric Juan Lambert,Sophomore,Chemistry,CHEM101,2023-09-08,Late,58.0,F
S1813,Eric Juan Lambert,Sophomore,Biology,BIO101,2023-04-11,Late,92.0,A
S1814,Jasmine Clifford Stokes,Senior,English,ENG101,2023-02-04,Present,90.0,A
S1814,Jasmine Clifford Stokes,Senior,Chemistry,CHEM101,2023-11-01,Excused,53.0,F
S1814,Jasmine Clifford Stokes,Senior,Biology,BIO101,2023-12-26,Present,74.0,C
S1814,Jasmine Clifford Stokes,Senior,Math,MATH101,2023-12-02,Late,70.0,C
S1814,Jasmine Clifford Stokes,Senior,Physics,PHYS101,2023-07-26,Absent,0.0,F
S1815,Jacob Rebecca Olson,Junior,Chemistry,CHEM101,2023-09-25,Absent,0.0,F
S1815,Jacob Rebecca Olson,Junior,Math,MATH101,2023-04-15,Late,74.0,C
S1815,Jacob Rebecca Olson,Junior,English,ENG101,2023-12-14,Excused,62.0,D
S1815,Jacob Rebecca Olson,Junior,Biology,BIO101,2023-12-20,Late,85.0,B
S1816,Tiffany Scott Hawkins,Senior,Biology,BIO101,2023-01-02,Excused,64.0,D
S1816,Tiffany Scott Hawkins,Senior,Math,MATH101,2023-08-22,Absent,0.0,F
S1816,Tiffany Scott Hawkins,Senior,Chemistry,CHEM101,2023-12-04,Absent,0.0,F
S1817,Joseph Barbara Bright,Junior,Chemistry,CHEM101,2023-07-22,Absent,0.0,F
S1817,Joseph Barbara Bright,Junior,Physics,PHYS101,2023-12-31,Late,79.0,B
S1817,Joseph Barbara Bright,Junior,English,ENG101,2023-04-02,Excused,50.0,F
S1817,Joseph Barbara Bright,Junior,Biology,BIO101,2023-10-01,Present,93.0,A
S1818,Jessica Elizabeth Best,Junior,Biology,BIO101,2023-12-02,Excused,85.0,B
S1818,Jessica Elizabeth Best,Junior,Math,MATH101,2023-10-02,Late,59.0,F
S1818,Jessica Elizabeth Best,Junior,Physics,PHYS101,2023-05-08,Late,85.0,B
S1818,Jessica Elizabeth Best,Junior,English,ENG101,2023-11-19,Late,58.0,F
S1818,Jessica Elizabeth Best,Junior,Chemistry,CHEM101,2023-10-14,Late,83.0,B
S1819,Stephanie Shane Knight,Junior,Chemistry,CHEM101,2023-06-08,Absent,0.0,F
S1819,Stephanie Shane Knight,Junior,English,ENG101,2023-08-24,Late,55.0,F
S1820,Kristina Lynn Peterson,Freshman,Chemistry,CHEM101,2023-10-02,Present,54.0,F
S1820,Kristina Lynn Peterson,Freshman,Biology,BIO101,2023-01-28,Present,75.0,C
S1820,Kristina Lynn Peterson,Freshman,Math,MATH101,2023-10-03,Present,88.0,B
S1820,Kristina Lynn Peterson,Freshman,Physics,PHYS101,2023-03-11,Excused,56.0,F
S1820,Kristina Lynn Peterson,Freshman,English,ENG101,2023-09-09,Late,86.0,B
S1821,Ronald Natasha Rogers,Senior,Biology,BIO101,2023-12-11,Present,87.0,B
S1821,Ronald Natasha Rogers,Senior,Chemistry,CHEM101,2023-03-06,Present,89.0,A
S1821,Ronald Natasha Rogers,Senior,Math,MATH101,2023-11-10,Late,85.0,B
S1821,Ronald Natasha Rogers,Senior,Physics,PHYS101,2023-08-11,Present,84.0,B
S1822,Sean Shawn Herman,Junior,Math,MATH101,2023-09-11,Absent,0.0,F
S1822,Sean Shawn Herman,Junior,Biology,BIO101,2023-03-15,Excused,90.0,A
S1822,Sean Shawn Herman,Junior,Physics,PHYS101,2023-06-09,Present,82.0,B
S1823,Megan Teresa Joseph,Sophomore,Math,MATH101,2023-09-05,Excused,66.0,D
S1823,Megan Teresa Joseph,Sophomore,English,ENG101,2023-06-06,Present,68.0,C
S1824,Angela Allen Martinez,Senior,Math,MATH101,2023-11-20,Absent,0.0,F
S1824,Angela Allen Martinez,Senior,English,ENG101,2023-02-23,Excused,88.0,B
S1824,Angela Allen Martinez,Senior,Chemistry,CHEM101,2023-02-21,Present,57.0,F
S1824,Angela Allen Martinez,Senior,Physics,PHYS101,2023-07-18,Excused,76.0,B
S1825,Kathy Stephen Carter,Junior,Biology,BIO101,2023-03-10,Late,82.0,B
S1825,Kathy Stephen Carter,Junior,Math,MATH101,2023-07-13,Excused,97.0,A
S1826,Yolanda Francisco Flores,Sophomore,Biology,BIO101,2023-10-05,Present,66.0,D
S1826,Yolanda Francisco Flores,Sophomore,English,ENG101,2023-08-14,Late,65.0,D
S1826,Yolanda Francisco Flores,Sophomore,Math,MATH101,2023-09-08,Excused,63.0,D
S1827,Erin William Weeks,Junior,Biology,BIO101,2023-07-22,Excused,65.0,D
S1827,Erin William Weeks,Junior,Math,MATH101,2023-03-18,Present,53.0,F
S1827,Erin William Weeks,Junior,Physics,PHYS101,2023-01-16,Excused,89.0,A
S1827,Erin William Weeks,Junior,English,ENG101,2023-02-28,Present,57.0,F
S1828,Chris Sean Robles,Senior,Math,MATH101,2023-03-28,Excused,100.0,A
S1828,Chris Sean Robles,Senior,Biology,BIO101,2023-12-25,Present,64.0,D
S1828,Chris Sean Robles,Senior,English,ENG101,2023-08-22,Absent,0.0,F
S1828,Chris Sean Robles,Senior,Physics,PHYS101,2023-08-24,Absent,0.0,F
S1829,Scott Jermaine Mejia,Junior,English,ENG101,2023-05-11,Excused,94.0,A
S1829,Scott Jermaine Mejia,Junior,Physics,PHYS101,2023-05-22,Present,96.0,A
S1829,Scott Jermaine Mejia,Junior,Chemistry,CHEM101,2023-12-21,Present,100.0,A
S1830,Kevin Margaret Smith,Junior,Physics,PHYS101,2023-09-28,Late,80.0,B
S1830,Kevin Margaret Smith,Junior,Chemistry,CHEM101,2023-03-14,Late,76.0,B
S1830,Kevin Margaret Smith,Junior,Biology,BIO101,2023-01-11,Absent,0.0,F
S1830,Kevin Margaret Smith,Junior,English,ENG101,2023-09-17,Late,75.0,C
S1831,Jeremiah Jennifer Price,Sophomore,Biology,BIO101,2023-05-19,Absent,0.0,F
S1831,Jeremiah Jennifer Price,Sophomore,Math,MATH101,2023-09-28,Absent,0.0,F
S1831,Jeremiah Jennifer Price,Sophomore,Chemistry,CHEM101,2023-08-12,Late,65.0,D
S1831,Jeremiah Jennifer Price,Sophomore,Physics,PHYS101,2023-09-12,Late,68.0,C
S1832,Jessica Natalie Schwartz,Sophomore,Physics,PHYS101,2023-05-01,Absent,0.0,F
S1832,Jessica Natalie Schwartz,Sophomore,Biology,BIO101,2023-12-28,Present,78.0,B
S1832,Jessica Natalie Schwartz,Sophomore,Chemistry,CHEM101,2023-05-30,Absent,0.0,F
S1832,Jessica Natalie Schwartz,Sophomore,Math,MATH101,2023-01-15,Excused,100.0,A
S1833,Karen Stacy Castro,Junior,Physics,PHYS101,2023-07-15,Present,55.0,F
S1833,Karen Stacy Castro,Junior,Biology,BIO101,2023-12-30,Excused,62.0,D
S1833,Karen Stacy Castro,Junior,English,ENG101,2023-10-07,Late,91.0,A
S1833,Karen Stacy Castro,Junior,Math,MATH101,2023-01-27,Absent,0.0,F
S1834,Karen Todd Molina,Senior,Chemistry,CHEM101,2023-02-14,Present,55.0,F
S1834,Karen Todd Molina,Senior,Math,MATH101,2023-07-09,Late,93.0,A
S1834,Karen Todd Molina,Senior,English,ENG101,2023-05-08,Late,96.0,A
S1835,Deanna Whitney Williams,Freshman,Physics,PHYS101,2023-04-17,Late,86.0,B
S1836,Jennifer James Cain,Sophomore,English,ENG101,2023-09-09,Excused,52.0,F
S1836,Jennifer James Cain,Sophomore,Math,MATH101,2023-06-30,Absent,0.0,F
S1836,Jennifer James Cain,Sophomore,Biology,BIO101,2023-06-14,Late,80.0,B
S1837,Kristine Michelle Lee,Senior,English,ENG101,2023-08-19,Late,94.0,A
S1837,Kristine Michelle Lee,Senior,Chemistry,CHEM101,2023-05-14,Present,93.0,A
S1838,James Mark Ochoa,Freshman,Physics,PHYS101,2023-01-09,Excused,58.0,F
S1838,James Mark Ochoa,Freshman,English,ENG101,2023-02-11,Present,78.0,B
S1838,James Mark Ochoa,Freshman,Biology,BIO101,2023-04-24,Excused,77.0,B
S1838,James Mark Ochoa,Freshman,Math,MATH101,2023-11-26,Excused,93.0,A
S1838,James Mark Ochoa,Freshman,Chemistry,CHEM101,2023-02-15,Late,72.0,C
S1839,Alexa Danielle Carpenter,Freshman,Chemistry,CHEM101,2023-01-03,Present,58.0,F
S1839,Alexa Danielle Carpenter,Freshman,English,ENG101,2023-10-11,Absent,0.0,F
S1839,Alexa Danielle Carpenter,Freshman,Biology,BIO101,2023-03-30,Excused,77.0,B
S1839,Alexa Danielle Carpenter,Freshman,Physics,PHYS101,2023-11-10,Present,61.0,D
S1839,Alexa Danielle Carpenter,Freshman,Math,MATH101,2023-03-25,Late,71.0,C
S1840,Leah Roberto Fletcher,Junior,Chemistry,CHEM101,2023-05-23,Present,56.0,F
S1840,Leah Roberto Fletcher,Junior,English,ENG101,2023-11-01,Absent,0.0,F
S1840,Leah Roberto Fletcher,Junior,Physics,PHYS101,2023-06-07,Late,57.0,F
S1841,Sean Steven Cardenas,Senior,Physics,PHYS101,2023-01-27,Excused,54.0,F
S1841,Sean Steven Cardenas,Senior,Math,MATH101,2023-06-26,Absent,0.0,F
S1841,Sean Steven Cardenas,Senior,Chemistry,CHEM101,2023-08-05,Excused,50.0,F
S1841,Sean Steven Cardenas,Senior,English,ENG101,2023-10-13,Excused,52.0,F
S1842,Elizabeth David Reese,Freshman,English,ENG101,2023-11-08,Late,74.0,C
S1842,Elizabeth David Reese,Freshman,Math,MATH101,2023-02-18,Absent,0.0,F
S1843,Richard Ronnie Rocha,Sophomore,Biology,BIO101,2023-04-28,Excused,70.0,C
S1843,Richard Ronnie Rocha,Sophomore,Math,MATH101,2023-04-17,Present,55.0,F
S1843,Richard Ronnie Rocha,Sophomore,English,ENG101,2023-01-14,Late,86.0,B
S1843,Richard Ronnie Rocha,Sophomore,Physics,PHYS101,2023-12-06,Present,71.0,C
S1843,Richard Ronnie Rocha,Sophomore,Chemistry,CHEM101,2023-10-01,Present,52.0,F
S1844,Alexander Aaron Lee,Senior,English,ENG101,2023-06-11,Late,82.0,B
S1845,Diane Tony Browning,Junior,Math,MATH101,2023-01-29,Excused,87.0,B
S1845,Diane Tony Browning,Junior,Chemistry,CHEM101,2023-09-08,Absent,0.0,F
S1845,Diane Tony Browning,Junior,English,ENG101,2023-12-23,Present,60.0,D
S1845,Diane Tony Browning,Junior,Physics,PHYS101,2023-02-02,Absent,0.0,F
S1845,Diane Tony Browning,Junior,Biology,BIO101,2023-01-11,Present,55.0,F
S1846,Michael Yvonne Young,Sophomore,Math,MATH101,2023-08-18,Excused,67.0,C
S1846,Michael Yvonne Young,Sophomore,Physics,PHYS101,2023-04-19,Absent,0.0,F
S1846,Michael Yvonne Young,Sophomore,Chemistry,CHEM101,2023-09-30,Excused,53.0,F
S1846,Michael Yvonne Young,Sophomore,Biology,BIO101,2023-09-21,Late,57.0,F
S1847,Michael Jonathan Holmes,Sophomore,Biology,BIO101,2023-03-26,Excused,85.0,B
S1847,Michael Jonathan Holmes,Sophomore,English,ENG101,2023-07-06,Excused,83.0,B
S1848,William Sarah Evans,Freshman,English,ENG101,2023-06-08,Excused,66.0,D
S1848,William Sarah Evans,Freshman,Biology,BIO101,2023-10-03,Late,85.0,B
S1848,William Sarah Evans,Freshman,Physics,PHYS101,2023-01-05,Late,51.0,F
S1849,Victor Wesley Rivera,Senior,English,ENG101,2023-04-27,Present,50.0,F
S1849,Victor Wesley Rivera,Senior,Biology,BIO101,2023-12-30,Excused,71.0,C
S1849,Victor Wesley Rivera,Senior,Physics,PHYS101,2023-06-26,Late,79.0,B
S1850,Abigail Heather Delgado,Sophomore,Chemistry,CHEM101,2023-07-04,Present,71.0,C
S1850,Abigail Heather Delgado,Sophomore,Physics,PHYS101,2023-09-21,Present,60.0,D
S1850,Abigail Heather Delgado,Sophomore,Math,MATH101,2023-05-15,Late,72.0,C
S1851,Amy Anna Horton,Junior,Chemistry,CHEM101,2023-04-12,Late,78.0,B
S1851,Amy Anna Horton,Junior,Math,MATH101,2023-04-05,Late,52.0,F
S1851,Amy Anna Horton,Junior,Biology,BIO101,2023-04-05,Present,98.0,A
S1851,Amy Anna Horton,Junior,English,ENG101,2023-10-24,Late,76.0,B
S1851,Amy Anna Horton,Junior,Physics,PHYS101,2023-08-29,Late,50.0,F
S1852,Selena Renee Burns,Sophomore,English,ENG101,2023-10-29,Absent,0.0,F
S1852,Selena Renee Burns,Sophomore,Physics,PHYS101,2023-12-21,Present,85.0,B
S1852,Selena Renee Burns,Sophomore,Biology,BIO101,2023-09-15,Absent,0.0,F
S1853,Randy Diana Davidson,Senior,Chemistry,CHEM101,2023-08-03,Excused,63.0,D
S1853,Randy Diana Davidson,Senior,Math,MATH101,2023-09-18,Present,74.95579658242096,C
S1853,Randy Diana Davidson,Senior,Biology,BIO101,2023-12-12,Present,85.0,B
S1854,Brandon Courtney Jarvis,Freshman,English,ENG101,2023-01-12,Excused,100.0,A
S1854,Brandon Courtney Jarvis,Freshman,Math,MATH101,2023-04-15,Present,67.0,C
S1854,Brandon Courtney Jarvis,Freshman,Biology,BIO101,2023-08-08,Late,81.0,B
S1854,Brandon Courtney Jarvis,Freshman,Physics,PHYS101,2023-02-24,Absent,0.0,F
S1855,Danielle Alexis Harris,Freshman,Chemistry,CHEM101,2023-06-12,Late,67.0,C
S1855,Danielle Alexis Harris,Freshman,Math,MATH101,2023-10-16,Present,68.0,C
S1855,Danielle Alexis Harris,Freshman,Biology,BIO101,2023-10-16,Excused,93.0,A
S1855,Danielle Alexis Harris,Freshman,Physics,PHYS101,2023-02-04,Absent,0.0,F
S1855,Danielle Alexis Harris,Freshman,English,ENG101,2023-01-12,Late,57.0,F
S1856,Sandra Henry Gill,Sophomore,Chemistry,CHEM101,2023-12-23,Late,93.0,A
S1856,Sandra Henry Gill,Sophomore,English,ENG101,2023-02-07,Late,90.0,A
S1857,Rebecca Brett Hampton,Sophomore,Math,MATH101,2023-04-19,Absent,0.0,F
S1858,Eric Kelly Salinas,Senior,English,ENG101,2023-01-27,Absent,0.0,F
S1858,Eric Kelly Salinas,Senior,Physics,PHYS101,2023-04-29,Late,100.0,A
S1858,Eric Kelly Salinas,Senior,Math,MATH101,2023-08-04,Present,76.0,B
S1858,Eric Kelly Salinas,Senior,Biology,BIO101,2023-01-01,Late,56.0,F
S1859,Chad Frances Wagner,Freshman,Biology,BIO101,2023-11-09,Absent,0.0,F
S1859,Chad Frances Wagner,Freshman,English,ENG101,2023-06-19,Late,73.0,C
S1859,Chad Frances Wagner,Freshman,Chemistry,CHEM101,2023-10-15,Absent,0.0,F
S1859,Chad Frances Wagner,Freshman,Physics,PHYS101,2023-06-01,Excused,82.0,B
S1860,Tyler Heather Johnson,Sophomore,Chemistry,CHEM101,2023-07-12,Present,65.0,D
S1861,Matthew Alyssa Wolfe,Senior,Physics,PHYS101,2023-06-20,Present,55.0,F
S1861,Matthew Alyssa Wolfe,Senior,Math,MATH101,2023-05-07,Present,80.0,B
S1861,Matthew Alyssa Wolfe,Senior,Biology,BIO101,2023-06-04,Excused,55.0,F
S1861,Matthew Alyssa Wolfe,Senior,Chemistry,CHEM101,2023-05-22,Absent,0.0,F
S1861,Matthew Alyssa Wolfe,Senior,English,ENG101,2023-10-31,Excused,55.0,F
S1862,Jonathan Jesus Rojas,Junior,English,ENG101,2023-11-24,Excused,82.0,B
S1862,Jonathan Jesus Rojas,Junior,Chemistry,CHEM101,2023-05-09,Late,60.0,D
S1862,Jonathan Jesus Rojas,Junior,Math,MATH101,2023-05-29,Absent,0.0,F
S1863,Micheal Ronald Carr,Senior,Chemistry,CHEM101,2023-07-26,Absent,0.0,F
S1863,Micheal Ronald Carr,Senior,English,ENG101,2023-12-21,Absent,0.0,F
S1863,Micheal Ronald Carr,Senior,Math,MATH101,2023-11-11,Present,53.0,F
S1864,Scott Kayla Clark,Freshman,Chemistry,CHEM101,2023-03-30,Late,79.0,B
S1864,Scott Kayla Clark,Freshman,Biology,BIO101,2023-01-18,Excused,88.0,B
S1864,Scott Kayla Clark,Freshman,Physics,PHYS101,2023-05-31,Excused,53.0,F
S1864,Scott Kayla Clark,Freshman,Math,MATH101,2023-02-02,Present,74.0,C
S1865,Dylan Mark Ballard,Junior,Math,MATH101,2023-12-29,Absent,0.0,F
S1865,Dylan Mark Ballard,Junior,Biology,BIO101,2023-12-07,Late,96.0,A
S1865,Dylan Mark Ballard,Junior,English,ENG101,2023-08-20,Late,90.0,A
S1865,Dylan Mark Ballard,Junior,Physics,PHYS101,2023-11-11,Excused,91.0,A
S1865,Dylan Mark Ballard,Junior,Chemistry,CHEM101,2023-05-25,Absent,0.0,F
S1866,Justin Joshua Smith,Senior,Math,MATH101,2023-07-08,Absent,0.0,F
S1866,Justin Joshua Smith,Senior,Chemistry,CHEM101,2023-09-10,Present,87.0,B
S1867,Gerald Dominic Chapman,Sophomore,Biology,BIO101,2023-09-01,Excused,93.0,A
S1868,Richard James Bush,Freshman,Biology,BIO101,2023-02-23,Late,79.0,B
S1868,Richard James Bush,Freshman,Chemistry,CHEM101,2023-04-05,Excused,91.0,A
S1868,Richard James Bush,Freshman,Physics,PHYS101,2023-05-23,Excused,74.0,C
S1868,Richard James Bush,Freshman,English,ENG101,2023-04-16,Present,97.0,A
S1869,Sara Krista Smith,Junior,Math,MATH101,2023-08-04,Excused,92.0,A
S1869,Sara Krista Smith,Junior,Chemistry,CHEM101,2023-09-19,Late,50.0,F
S1869,Sara Krista Smith,Junior,Physics,PHYS101,2023-10-31,Present,71.0,C
S1869,Sara Krista Smith,Junior,English,ENG101,2023-12-10,Absent,0.0,F
S1870,Julia John Reyes,Junior,Physics,PHYS101,2023-03-27,Present,69.0,C
S1870,Julia John Reyes,Junior,Math,MATH101,2023-08-15,Absent,0.0,F
S1870,Julia John Reyes,Junior,Chemistry,CHEM101,2023-04-14,Present,52.0,F
S1871,Kenneth James Baird,Sophomore,Math,MATH101,2023-10-26,Absent,0.0,F
S1871,Kenneth James Baird,Sophomore,Biology,BIO101,2023-04-09,Late,92.0,A
S1871,Kenneth James Baird,Sophomore,Physics,PHYS101,2023-07-20,Excused,60.0,D
S1872,Christopher John Johnson,Senior,Physics,PHYS101,2023-08-10,Excused,79.0,B
S1872,Christopher John Johnson,Senior,Biology,BIO101,2023-03-15,Late,70.0,C
S1873,Michael Tracey Young,Sophomore,English,ENG101,2023-05-29,Present,79.0,B
